ID1,ID2,type,connection
495,248,phone,gIToapcmdlHX@domain.com
642,469,phone,VIgmwkJmPyNI@domain.com
4,654,phone,IPxqidnMMRzI@domain.com
63,483,email,69.100.206
362,794,phone,skZpcmCJeBSP@domain.com
435,677,IP,10
343,427,IP,10
190,940,email,80.193.41
307,942,phone,RYiSmRDdNRHf@domain.com
838,156,phone,AFIpIbkrWFnv@domain.com
536,888,IP,10
63,794,IP,10
154,275,phone,qEHEovZCEwIV@domain.com
602,4,phone,foJhSKqUIaRv@domain.com
330,470,email,146.21.154
327,190,email,226.167.215
179,311,email,175.163.137
658,565,phone,SqwkTvlYVbHG@domain.com
190,57,phone,jPIKeJixrbVt@domain.com
542,602,IP,10
658,134,IP,10
105,483,IP,10
484,389,IP,10
430,487,IP,10
940,188,email,7.83.40
577,936,email,202.158.192
275,950,email,180.237.233
4,330,IP,10
373,212,phone,PbghIciADWsq@domain.com
307,875,email,107.65.106
722,348,IP,10
70,866,email,192.158.114
17,835,IP,10
594,866,email,237.111.225
818,212,IP,10
427,542,IP,10
745,621,email,127.39.118
334,495,IP,10
212,17,IP,10
699,373,phone,jKoHHgraCITy@domain.com
17,17,IP,10
958,797,IP,10
581,483,IP,10
481,577,IP,10
916,484,IP,10
818,754,phone,TSYIvmgMQVyW@domain.com
866,699,IP,10
353,642,email,122.94.57
495,981,IP,10
327,745,email,226.167.215
792,942,IP,10
888,818,IP,10
307,922,phone,RYiSmRDdNRHf@domain.com
677,402,email,119.25.158
154,602,IP,10
452,105,phone,cVDLCEKnPypP@domain.com
699,217,email,232.216.1
435,835,phone,kLWuGoppJKEM@domain.com
183,658,email,2.13.32
469,581,email,118.192.244
942,105,email,212.216.29
916,311,email,152.111.44
457,463,IP,10
248,818,phone,MhpOipVjVqaT@domain.com
481,4,IP,10
389,183,email,90.216.38
348,565,phone,vfUPnBBUULbo@domain.com
981,936,phone,WLzoNwauLXaN@domain.com
130,434,phone,dSwEXNWHHYyc@domain.com
818,907,email,223.0.31
940,621,phone,lnVjYkaYbSAP@domain.com
343,556,IP,10
52,68,email,170.252.73
787,936,email,227.161.223
348,792,phone,vfUPnBBUULbo@domain.com
217,565,phone,BuXrOXUulxIF@domain.com
542,654,IP,10
542,156,IP,10
938,794,phone,TTPUMSlHOqgl@domain.com
190,330,email,80.193.41
311,330,phone,YczdKShgCzyw@domain.com
134,183,phone,LCmnnIduKCai@domain.com
427,536,phone,PmDyNzHySghb@domain.com
217,194,email,149.219.37
402,17,IP,10
958,68,phone,FxGVjJVTFfDW@domain.com
515,52,email,92.196.180
565,603,IP,10
435,456,IP,10
958,677,phone,FxGVjJVTFfDW@domain.com
