ID1,ID2,type,connection
125,207,email,54.146.123
702,910,IP,2
753,890,IP,4
971,783,IP,2
402,700,email,194.14.18
724,416,IP,8
321,168,IP,8
796,458,phone,dkQlYrCdIgmn@domain.com
742,143,email,20.149.191
640,370,email,228.115.196
839,794,IP,8
481,895,IP,2
391,848,email,206.25.127
82,513,phone,aOFqMGGyJDCa@domain.com
399,643,phone,GxuzolwWriLA@domain.com
958,123,email,47.105.170
11,489,phone,juMvyNxOaPkS@domain.com
593,758,IP,2
627,110,email,108.180.149
510,826,phone,uJdqPsqnpvGi@domain.com
275,418,phone,gxNNffEaBufT@domain.com
692,602,email,223.51.74
786,902,phone,AsyNNPNumwdf@domain.com
701,599,IP,7
661,270,IP,2
323,2,email,157.117.126
244,618,email,86.222.10
960,235,phone,huVvsriVWKYT@domain.com
315,680,IP,4
729,742,IP,2
525,880,phone,WTvNvidBHxDs@domain.com
504,330,email,104.159.20
20,352,email,229.39.238
626,383,phone,KnyRzKKoJaUi@domain.com
231,584,phone,pRdKWZOAmNpz@domain.com
185,464,IP,8
260,666,IP,7
754,135,phone,UHluKJXcVUYr@domain.com
972,567,phone,tRwsVxYyIxAa@domain.com
430,247,phone,aivVsQCzSWSe@domain.com
382,743,email,186.0.104
292,10,email,65.130.248
286,413,email,219.211.68
465,362,IP,7
304,437,phone,IQJXvqJLuahn@domain.com
288,974,IP,2
512,179,email,254.62.79
829,352,phone,GiCjrpqpHTLB@domain.com
158,106,email,246.103.145
681,28,IP,9
629,524,phone,aHacVpZzEeIm@domain.com
230,969,phone,wQhgVyxXrlyj@domain.com
792,691,IP,1
772,841,IP,1
210,999,IP,2
434,389,IP,3
6,822,phone,YupIpKKVdzfl@domain.com
238,365,IP,9
920,839,IP,6
650,788,phone,dvrMgLPxVvDu@domain.com
990,942,phone,qaaiIDPjheca@domain.com
66,564,phone,YnmBUodrBibd@domain.com
68,844,IP,7
113,355,phone,knShvOYfRVcg@domain.com
130,910,phone,GIsLcvkVCfzB@domain.com
796,20,email,171.255.52
573,85,email,73.118.47
781,498,phone,HjjrnWVLCEyN@domain.com
725,784,email,79.140.96
685,356,email,122.105.219
550,462,IP,8
828,370,phone,tlrASYNXUsbs@domain.com
442,861,IP,5
416,442,email,251.179.65
345,657,email,205.224.84
138,203,IP,5
295,276,IP,3
616,823,IP,7
442,813,email,210.127.237
86,180,IP,9
628,56,phone,AcnIivErlimn@domain.com
10,978,IP,8
290,838,email,241.5.101
826,635,email,119.137.248
201,553,phone,PSHWltjGPYeH@domain.com
847,629,phone,eqVPKEhfMPUD@domain.com
384,608,IP,6
938,442,IP,7
658,13,phone,CkAymzgfrEbH@domain.com
434,201,phone,HuJEyKXTPfij@domain.com
682,759,IP,4
843,146,email,193.84.111
564,361,email,188.138.225
174,966,phone,uhtxcllAQIdC@domain.com
339,226,IP,10
959,219,IP,2
623,643,phone,AbsDoJUoZDNf@domain.com
309,793,IP,2
