ID1,ID2,type,connection
46,479,phone,giAGKMEQIZoU@domain.com
45,953,email,6.237.101
44,614,IP,6
43,916,email,42.133.248
42,444,email,205.122.156
41,724,email,254.119.147
40,345,email,96.198.7
39,934,IP,7
38,928,email,19.152.198
37,967,email,94.18.19
36,282,email,134.92.96
35,434,email,165.180.117
34,987,phone,DukuOQYXMmXq@domain.com
33,646,email,76.174.210
32,775,phone,fAhqqVoMwznv@domain.com
31,376,phone,xIDntaEExLtS@domain.com
30,888,phone,uwVnROUIWMCp@domain.com
29,256,phone,VaiYJlffSEZd@domain.com
28,205,email,51.214.184
27,258,IP,6
26,261,email,170.32.236
25,109,phone,mzrlIUKtxGie@domain.com
24,618,email,202.164.132
23,706,email,89.192.194
22,564,email,146.61.171
21,693,phone,YgGCjwUWwqEn@domain.com
20,441,phone,yxwKkOLdPoFQ@domain.com
19,647,phone,HAmzEKtJbhJL@domain.com
18,258,email,202.27.168
17,987,email,227.108.204
16,669,phone,cYCrznARHdPu@domain.com
15,500,email,136.255.226
14,697,IP,10
13,74,phone,crXdQLOkeAry@domain.com
12,359,phone,dTEOelpcApJS@domain.com
11,187,phone,XevDoqoVPSie@domain.com
10,514,phone,tzNrQeXWfIGI@domain.com
9,679,IP,1
8,606,phone,wkuunjzUPGca@domain.com
7,36,email,169.203.225
6,618,email,213.70.0
5,653,IP,3
4,593,email,250.49.43
3,129,phone,rfnISKxXTHRB@domain.com
2,577,phone,asheTgGxqajN@domain.com
1,200,email,123.233.118
0,127,phone,puFCgawggkoC@domain.com
