ID1,ID2,type,connection
533,691,IP,7
335,150,phone,TccnQfEMeukG@domain.com
841,548,phone,SAXfdrbegiDv@domain.com
950,47,phone,CevIBkLBriUE@domain.com
548,770,phone,aKfwFvXMtteR@domain.com
489,89,email,84.238.232
145,422,email,108.6.219
648,344,email,94.10.149
621,402,email,242.29.8
982,182,phone,DRGPdECXYFkY@domain.com
677,220,IP,6
952,498,IP,9
412,907,email,157.219.2
330,514,email,70.143.136
412,774,email,157.219.2
659,297,IP,10
620,835,email,217.123.126
594,618,IP,7
121,653,phone,IRjUFIHfzHSw@domain.com
773,402,IP,9
829,124,IP,6
701,151,IP,4
571,77,email,149.139.192
598,735,email,160.165.117
920,697,email,32.119.161
803,654,IP,8
613,96,phone,QXFTSqPeaMVq@domain.com
160,836,email,190.88.114
206,451,phone,wgohLEtOjWQm@domain.com
808,257,IP,4
402,712,phone,IfVyDRvRzLZs@domain.com
36,249,phone,byoqRHiiQdgi@domain.com
827,682,email,43.169.240
545,441,email,12.74.244
360,962,IP,3
41,251,email,117.184.69
685,599,IP,8
511,13,email,183.85.10
939,633,email,32.177.5
658,316,email,111.179.8
879,127,phone,tmKIgcQwzxoS@domain.com
791,409,email,20.59.9
206,809,IP,1
281,930,phone,jFjRbvvtcOTr@domain.com
629,489,IP,9
