ID1,ID2,type,connection
253,208,IP,10
59,286,IP,8
201,796,email,200.131.165
173,999,IP,3
935,522,email,9.115.213
878,181,phone,AdGBIAqOywax@domain.com
100,225,email,68.98.213
378,804,email,54.119.78
613,325,email,80.46.203
473,885,IP,9
341,6,phone,aAHYwVFswcQs@domain.com
582,606,IP,3
705,337,email,106.163.183
915,286,phone,mpSLcAnqOBiG@domain.com
110,622,email,104.58.96
955,171,phone,mydXVAAdUuXv@domain.com
16,792,email,102.233.209
143,719,email,31.62.18
284,484,email,203.164.48
318,740,phone,iuArLtyOJzAw@domain.com
780,614,phone,cFFqammfeMda@domain.com
178,355,phone,BaMrnKAqbYNf@domain.com
117,929,email,105.204.88
399,190,phone,iRJZZvddzUWU@domain.com
752,345,IP,6
200,761,IP,2
669,506,phone,JKRfutUmdvYm@domain.com
345,231,IP,6
487,379,phone,dPzFUjTBSbtm@domain.com
413,640,phone,jkvREJgvrZir@domain.com
141,815,email,63.186.177
362,671,phone,RCkRVkGUKHDH@domain.com
102,401,phone,NBAmqzQRiygi@domain.com
718,42,email,154.153.255
844,831,IP,2
97,142,IP,4
971,315,phone,cTWHeXdtHkrh@domain.com
222,888,email,192.15.205
706,337,phone,jzxpIISgggZE@domain.com
765,577,IP,2
577,236,email,237.93.3
304,17,IP,4
578,956,IP,5
349,274,email,199.229.133
36,204,phone,LjeYbZigQVSL@domain.com
42,374,IP,3
496,408,phone,PelULsGqGnUm@domain.com
639,891,email,124.113.63
974,79,phone,tsKTvAOJfYbZ@domain.com
323,752,email,151.198.207
430,332,email,90.38.41
389,608,email,58.43.254
22,727,phone,rtoSaQxQVSYj@domain.com
667,457,phone,AjKQWSVszEOJ@domain.com
596,543,email,62.16.52
14,841,email,60.240.27
252,485,phone,CswjKePluHvk@domain.com
434,513,phone,gMFhWxCCTEqf@domain.com
308,672,email,24.47.23
255,312,email,3.175.15
520,679,email,253.216.58
304,131,phone,MmrsYmsVrudp@domain.com
120,867,IP,7
21,411,phone,ETliPFaHsmTX@domain.com
485,327,email,210.251.247
478,837,IP,4
41,978,phone,FGcqPXKFZgNr@domain.com
160,280,IP,8
849,849,phone,pimYnbAlpYIN@domain.com
434,422,phone,gMFhWxCCTEqf@domain.com
604,891,phone,deRtGTLPhFjX@domain.com
87,827,email,53.155.100
944,469,IP,6
903,767,email,96.236.28
399,282,email,29.107.164
573,319,IP,7
888,851,phone,HwYTVNvaijrH@domain.com
487,383,phone,dPzFUjTBSbtm@domain.com
222,213,email,192.15.205
72,54,phone,NgBTSpIGctkD@domain.com
883,966,phone,dimaXgKXVWWS@domain.com
753,809,email,118.99.20
723,737,phone,PEykObdxkQax@domain.com
374,815,phone,MvxMpNchrRqW@domain.com
780,803,IP,8
639,129,IP,7
776,915,phone,kZtVTkQMXGdd@domain.com
836,742,phone,PHPxHHOBhgkX@domain.com
110,964,email,104.58.96
386,128,email,7.161.95
969,604,phone,vPvIhAVIpRjJ@domain.com
512,323,email,173.249.161
208,615,phone,ETVhHNRetOmw@domain.com
709,515,phone,OaQmmxcIxyaf@domain.com
676,990,email,30.201.45
267,657,phone,tAfuxJsQwGCL@domain.com
752,95,email,188.226.83
