ID1,ID2,type,connection
72,668,phone,PhQPnGItslWZ@domain.com
71,167,email,254.57.70
70,280,phone,XnAaoKjLWORO@domain.com
69,279,IP,1
68,500,email,109.103.167
67,133,email,83.83.89
66,939,phone,AVrVHqziOkLT@domain.com
65,791,phone,HmnrxpaRZKot@domain.com
64,450,email,127.101.226
63,539,email,151.49.82
62,989,email,224.196.157
61,312,phone,inUUbJNdNsih@domain.com
60,653,phone,oaYkSfsxXqOp@domain.com
59,398,email,185.222.140
58,815,phone,uOOpiboVmanG@domain.com
57,112,email,75.129.115
56,70,email,28.179.123
55,176,phone,AgKTzhNyFFUX@domain.com
54,560,email,31.222.209
53,305,IP,3
52,310,IP,7
51,827,IP,8
50,50,phone,IzQiEDAISmzw@domain.com
49,397,email,141.201.84
48,970,IP,7
47,381,email,240.225.160
46,355,phone,evuupSagUhTw@domain.com
45,559,phone,ATSUSNavwYAp@domain.com
44,475,IP,5
43,78,phone,qUsONrDmBAqO@domain.com
42,272,IP,6
41,158,phone,qhYUlDutoOrL@domain.com
40,714,IP,8
39,702,IP,2
38,159,IP,7
37,279,email,66.178.75
36,608,phone,wOmActQiRndS@domain.com
35,220,IP,2
34,357,phone,UGooCOSFMkUz@domain.com
33,718,IP,9
32,68,phone,tVZflcZyRemI@domain.com
31,968,IP,1
30,126,email,136.215.239
29,661,phone,xGnLAgymiIvQ@domain.com
28,412,IP,2
27,695,phone,dctdAYiJoTKq@domain.com
26,298,phone,iVoftNahuAyg@domain.com
25,966,email,236.46.73
24,98,IP,1
23,440,email,197.60.205
22,63,IP,3
21,40,email,61.229.28
20,278,phone,VdzEwzvZZUAX@domain.com
19,48,phone,xkJIXabmiPqw@domain.com
18,83,email,150.91.158
17,741,IP,8
16,717,email,36.161.218
15,933,IP,6
14,245,phone,XxMqLQHLWsbR@domain.com
13,987,phone,QeZfyqygCCgz@domain.com
12,941,IP,10
11,225,email,184.217.37
10,80,IP,3
9,409,IP,7
8,673,phone,aSihqhQddGsm@domain.com
7,837,email,236.40.96
6,952,IP,4
5,769,phone,ofthqvGAHFRz@domain.com
4,662,IP,5
3,992,phone,pCEYlHQySwAq@domain.com
2,704,email,118.212.188
1,318,IP,6
0,523,phone,CQBaIqmTlvRp@domain.com
